Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
402.4983975871167,23.104606117280444,132.03702001230013,159.7455819605882,8.664949993713064,794.108813959436,711.8517832668721,55.63428363566796,71.64039633695064
271.84142755292527,118.18216116196771,82.41329383658092,188.45518220306883,6.2630479884325725,874.8317284835458,798.1084131204086,27.736220075364884,42.01725551557953
181.94060028564982,0.0,121.73315504580027,161.2883059386854,10.137166608004549,1077.2743014121472,774.7258650140151,95.80945715274106,38.866596605697154
178.6111734880164,13.75779502084366,174.2800700602502,156.87267099236192,4.102102892669532,1045.3166297131397,875.1504202326387,13.770553867160695,30.143699118697917
128.11274624556182,223.0350707068939,0.0,196.85121516366542,3.010614345083285,933.7669094554955,832.0630259926409,26.333818921664616,27.792152981601692
331.4688203208979,184.07566512588318,0.0,177.6572616042745,9.364999875875817,925.3241322165177,830.173399820748,2.92226957144931,22.970577854509347
331.83471826936477,18.34645431084544,159.86234305785942,185.370765620464,14.968183124836901,969.8859047354213,614.5075981022409,27.08248660558904,45.09690059335893
321.97099639609723,0.0,0.0,202.30229699874104,0.0,974.5849895013713,782.157598719082,28.367825790908974,25.58977141366105
280.38704971344316,101.611109884378,24.478980853638152,161.37494709477832,11.029249825435532,1130.0777852674796,812.0563059028186,3.0127163617013983,30.519674567126614
323.72565891228095,174.3559389109841,0.0,198.25500752491527,7.9470235382805114,767.027655169553,837.3977034570348,27.484538057729036,55.95121430125802
297.0173697858256,0.0,93.23254630452719,178.48627417340765,8.994994165167698,998.7949222324423,845.9689112463252,105.86386521707256,53.1774729698977
382.9342660989487,0.0,0.0,193.88230273302423,0.0,979.1043947139124,768.4304587790607,3.2484705636340836,15.204824305507945
203.93675146333703,0.0,169.19688661011475,157.58458375653092,10.223106981301237,1081.5790503148885,752.6589745862516,27.20138225378068,39.758927807909835
503.29815555624367,0.0,0.0,222.72423242429318,0.0,946.5229965412905,578.930571237637,6.925699561674304,36.48098123857417
165.33971853092638,70.07837664552542,158.29479990864377,158.11770592778458,7.982156629362074,1011.2870423758162,755.6254810594916,14.263865500765055,32.158606035825905
417.5647976573749,102.90468102111458,0.0,154.92418681304986,19.647528310996762,942.3605037344341,844.5149875582831,57.035432459561385,62.67201623281739
373.5318676122125,0.0,0.0,181.70833296573386,0.0,992.0422498405719,769.1816039153886,1.0254941163200382,5.9979563424815145
342.3452870812847,0.0,0.0,192.24195102855444,0.0,1046.8211553568206,821.491587342818,7.092306759487916,8.797866385243545
240.8049704601539,0.0,0.0,198.2584375363378,0.0,868.075902187606,955.0350277223614,7.120390164294865,10.314137366258667
235.70182686238113,0.0,0.0,195.7946343010317,0.0,947.7416139045514,869.1976233183738,7.445635070266586,10.447471320339808
300.1628691597537,0.0,0.0,199.6755165847606,0.0,915.6921517122419,818.5461479614748,182.43608906074797,33.28926747982891
173.32896341723338,133.38982394489486,129.33747931347918,173.60716498770017,7.9544277851117595,1002.9429919084764,744.9145000183286,14.218717025873795,31.874125684856732
468.5716410231679,0.0,55.74399716471625,190.28128351837344,0.0,995.394413535892,581.3392442514745,29.707875881871907,60.67153006580928
525.9492614315617,0.0,0.0,161.5703116931254,0.0,1147.5489392708957,584.4606296253502,276.155960862494,78.73859020245114
378.21144628217706,19.374963678536467,146.8699626389293,154.94688929731112,11.192608162961191,936.4227338238646,797.4918117877118,26.0471771263416,61.630465152052295
253.54098674196848,0.0,92.48619494039866,187.32772529984874,5.72593541195571,971.1934112452974,826.4283817484675,30.067363920058668,29.441038084592687
328.60222296502945,0.0,0.0,187.45986762887463,0.0,1026.7038433204057,855.7447916979443,90.2141364099405,36.3845582935423
258.5188282155751,106.35175386730259,0.0,233.82692384024725,0.0,906.2528736363269,694.7284689650533,27.989729931835356,46.08652483447522
369.4137410295203,93.11877726304951,0.0,131.17511787562378,24.939015492957186,825.3910481981708,1017.0414164826389,55.10608367547464,60.949592286372294
147.253948341103,171.09591084140737,133.92119623347878,173.38935060219424,10.651115836832679,848.6886781361426,781.6953987463307,28.030659888221166,42.06210686026502
375.2920391344863,179.28362941222377,0.0,203.33928674746426,6.486030329700024,803.3835335946673,794.4069067671462,27.061655106021693,64.18958558945285
159.91953121458852,234.37599174591043,0.0,199.57346989985916,6.3960637491688175,1031.414977832021,686.7269506151964,27.921654826107567,25.432641271707478
279.49094137599684,114.57988432756798,95.57792667134561,200.58847421665877,7.294385476828198,941.878259037346,625.3269378336242,28.566109768769703,44.1510092565203
327.7096701584288,0.0,0.0,186.74796867550873,0.0,866.2195736901539,817.3215495587284,2.945446914445835,13.582056985226384
525.3600066726334,0.0,0.0,176.34849931424012,4.758007827248923,866.1700511681066,782.895550791129,28.124045709720296,51.27291802975092
232.00744174290034,0.0,0.0,184.56509642319259,0.0,1155.0189654546643,821.0273110908987,26.97667570741559,17.0957359559483
208.99946595960748,0.0,169.6195442447653,155.77590094562183,10.498507345636273,1017.5824566912434,792.0757846156017,3.0650304567453928,18.0849866791079
336.9084916578269,0.0,0.0,186.3922237984765,3.292179598356135,982.16871670174,831.130974741746,27.430283913143324,44.672371431526436
190.44958406350852,281.5827469366274,0.0,182.24215700658723,0.0,892.3537743281173,671.9274868107492,6.839185794646679,21.178139342381296
212.76579720741006,0.0,180.75862397086732,159.97171445156025,10.304174197186525,989.6979999739351,780.9288010641444,27.505851743096404,40.883915310482664
255.13527956553574,0.0,120.94767290735871,194.13160977791205,6.501027200985869,952.8580959590589,787.6356456019095,2.939180567832282,13.06388023454908
398.23550357931816,0.0,0.0,185.54105988303877,0.0,1020.7056444585544,735.0325727684427,6.67231596478951,24.342965618257107
483.48675064223323,117.61926529947503,0.0,140.5586867246628,32.503780953338286,864.6801681504952,815.3530203486789,28.441909111391936,66.61042298895003
175.04755580662888,118.0557312150838,0.0,191.93708044691152,0.0,940.9089494082976,871.8162212769121,87.06466856447408,31.911670341844733
328.2397729948404,0.0,143.38564146469417,196.30297213244899,11.072032666560137,833.6487124404696,833.7566598960673,28.33815217015079,41.93397928032917
208.32427664414817,0.0,122.46769047076482,173.87573943971387,5.8483649713371255,1027.1104441264745,763.0789576364416,57.37967307064349,33.31245695591082
433.57660749907734,101.5198048439606,0.0,151.26794593506816,16.67848177321177,860.1211963732143,900.0658162532696,7.155602605989832,49.29774350791241
379.58664720393364,19.47808994970533,139.19555668539837,147.9502373203517,11.301492820952692,971.8511985729061,801.191105846197,2.8461197861525642,23.6810051190318
385.54375697304914,19.25572231155327,94.13637663741866,162.79611584236267,11.396210712726964,930.8724858154548,831.5674149879176,28.421979749545827,46.48718489297063
393.6540643046262,0.0,0.0,180.5057371137642,0.0,915.947571260863,779.4693427572334,83.09363938546574,51.13920356868358
202.2890591965794,0.0,130.61961668211373,164.09050785887416,7.700184421626521,1102.8036418132986,776.7597059898479,56.17550298412872,44.8679903090211
364.34761153847506,183.7163780673024,0.0,166.58090501084578,10.579217163642502,915.6277710132318,750.2891362913559,3.093990188267658,33.917323108849004
196.1316236886525,0.0,102.10165983093441,168.27181613035512,7.113786399748326,965.5032544196941,914.5072744455739,12.836911614327303,24.07614136372448
333.6009569202586,0.0,0.0,196.36883066830663,0.0,922.9999302358372,856.6556157046357,3.0003097679364528,16.339683254461878
276.03988559441314,0.0,0.0,184.59228467056684,0.0,984.0221409452938,832.2459384519202,3.011450132716422,11.963489837151998
380.7676212898005,0.0,0.0,231.69266835450074,0.0,948.5507249517377,682.331595448188,373.79917632940453,53.5678560666183
189.7612868573936,0.0,127.77949201689574,164.02568748066935,10.228923421588057,1079.9263984435663,808.6082713159515,14.512250494711138,19.716227678001196
267.6213612302662,104.71271526737765,83.97646440692318,171.73900244484528,10.20847176514736,881.9054854097598,742.8237633481817,29.355029502811057,38.69025333082728
292.54871635312486,0.0,97.26548375459019,176.8316543445678,9.36746284815669,935.8566321977485,865.6132453236005,98.5302003720727,51.532756925885884
218.71206366403354,55.10269012715066,122.18283917432844,162.70886864165487,9.447015603022555,1012.4708611352067,799.9434854299093,58.04195083383594,54.21081590486284
247.40420934531048,237.631340086865,0.0,230.33245537322682,0.0,907.0168312134402,612.21902607223,257.1457313195118,39.59377518642223
395.23849724791575,176.11742402167786,0.0,149.34075032701944,22.11206896330052,976.6636713232353,737.5527699932169,89.50210824550979,86.3797853519265
175.9852290600302,91.42486031728065,161.65216203888448,167.14272425907944,9.462206646422043,1024.033021617192,723.3156123467512,27.31087762437136,37.192285646464455
325.06689329095883,266.65889042809295,0.0,177.29346423162679,10.216848151908763,902.286338851204,630.4989243630196,27.872661732370997,76.95183180251249
146.97665605830528,239.00773469637417,0.0,179.33896654585624,13.457700843840522,860.2566283241183,904.005307111701,27.52274085332798,32.06939669714568
310.19878521053766,263.32605527548776,0.0,169.09819745306274,8.343927229389521,1057.0075793345366,645.345019954063,3.1432067344210433,28.700683568519867
248.454603653747,0.0,96.42937725478471,151.62407343101597,12.212542400200883,976.4616508903054,891.3191366312071,58.569705295043036,42.7174821474114
226.8625107758578,0.0,92.28030193629769,195.37423215226528,4.656607761612841,930.3432205915983,856.7284432552066,28.504822872480535,23.012060784041985
308.55809752721837,151.92585578097587,0.0,172.0422557616893,10.074695485922037,871.102434146103,765.64131707547,28.883096224049847,45.961591223308616
306.84427858389716,135.1170419767445,0.0,196.35431729818058,5.97942249480496,932.8633737902037,765.2234708488247,28.657867918109293,45.3147105142524
378.1955240747679,147.06241288994175,0.0,155.46167644874998,15.960073531158063,1161.6391144797385,593.0947683693659,7.524105612727542,46.676241610685935
203.49111292624787,0.0,125.85864264939771,161.46194260480792,8.045977840276015,1059.2920390172803,787.388402645237,14.240857651063477,20.67203684710776
319.91811454139685,142.89219341572547,0.0,122.98654587185187,7.640998416961971,991.7499616920552,831.8928930153174,26.922425331367176,44.50133742026197
148.24693491260263,226.52681863992376,0.0,212.4509427603252,2.9814204126140633,839.9319264763532,846.3341646500263,26.816307012367364,33.34923393221901
280.2399968028067,178.50780536520327,109.51870519250268,163.35032262790838,10.36474591038136,836.1823174479351,776.1990130785476,27.515497564105583,74.22211499843243
169.80083796619041,13.803811572076999,178.81074291145626,166.01429775588343,4.202338051027096,1036.1352062393978,901.4895380028075,3.0151524942074452,21.231561603809197
196.7648951068616,137.83657906417474,0.0,197.1793704354565,0.0,994.2962857044116,813.9002090342224,3.025941442309402,8.852488775837822
214.01875448199272,56.22664054025559,120.11017095507496,143.31173957953192,12.00820393693861,1044.3920568176218,772.1505959160294,99.57440471323463,62.079815649200924
255.53075712321677,0.0,0.0,191.32233552732131,0.0,984.3455826691414,871.6588423200907,181.8559767836184,28.708982695711875
249.98209155506308,0.0,95.61763071985284,196.6945495096651,5.221227366442047,955.9558902797379,872.2296403493747,27.82874022883808,28.19254783213497
354.87020008151285,147.38303144223812,0.0,229.7520759643731,0.0,882.7194690637003,592.3364819128166,88.53689335093244,37.94003663021742
226.2116634733023,0.0,119.78219267059593,166.1618132242297,6.8562891038728,1039.3516874003187,758.5992409177237,55.6786457499465,42.02622016987193
241.6715501374603,0.0,125.88052599841373,146.83560583234976,12.580342573540461,1115.679228741304,853.1182257503048,54.45206315799121,60.93315771461216
390.91749752546855,0.0,0.0,193.05640650646848,0.0,1034.1639639602547,691.0845544175087,7.08983496457647,24.066729738319363
230.8893150984914,0.0,0.0,199.75318719909112,0.0,956.0518049798818,854.7397251319445,14.200544791058583,12.663706649475538
355.57280796947674,93.74858585351855,0.0,131.80480611944972,23.28074804674098,866.4184730099539,970.6232546588683,6.6952042473335425,46.08540375156062
262.48657901807115,105.92493186224426,87.6162428092901,188.26195184343646,4.583971642976563,867.5918872645973,729.8818295389239,27.747558983853803,31.096114383074678
190.42949611234104,133.7266742773624,0.0,188.06571696232845,0.0,1002.8451573085047,775.3338985750302,2.981139203067812,11.408776970020432
292.2979193542458,0.0,0.0,191.5657201578028,0.0,965.8025954832881,867.8194310011385,2.9625236858082586,10.014675162749105
386.20219914183696,18.945051505789444,98.63418398353207,156.77698349069385,11.64812389415363,893.1734432139019,825.9672543402562,28.700574959176475,47.011971963427705
264.84396912552586,97.12298150993583,24.520017245051708,160.16832228046684,11.156300477861302,1039.3935212235506,792.7392220637416,98.92484924484747,72.9320587579384
417.59049183752285,106.23869692265023,0.0,147.1710363043441,16.472594447746687,856.8752244151309,846.8469631087103,7.394531341628713,48.33724274376526
426.0759148116953,47.808159943165876,0.0,233.56674651792576,0.0,920.6132503972373,594.2823982398115,364.3354122941076,42.080337102472505
492.4846402377773,0.0,0.0,149.13571549060086,8.640170703217171,936.6306711357176,608.3770196503036,28.213158045649635,72.18453008094355
298.6242677210546,195.99994749251576,0.0,178.82299957495104,0.0,994.0441352977411,679.6347640778123,7.114124439016401,22.486514438290648
453.43038772192625,0.0,0.0,233.79376391812056,0.0,1001.4376664236405,597.390644041562,7.1372632648892855,39.70639789184082
175.145394902645,92.21980318871442,153.2197115256816,173.23731412669187,10.140168712808734,995.9586938382351,764.8021825540465,54.913286085510734,48.600932174179036
273.8762521606551,193.25461008683789,0.0,198.2180180609975,0.0,944.9139085655283,711.3595778518545,7.221207198867739,23.896524682817972
205.33667707151196,135.22008811333112,0.0,192.7615118296198,0.0,967.395754470523,797.5750511425828,3.1507776405127426,9.575281187972978
216.2904854836968,0.0,117.15327708496329,160.27871297406614,11.071165549489706,1074.1227230002812,790.0144977410434,100.71270516240499,45.60389211157253
371.8920798401752,0.0,0.0,232.40099488400878,0.0,917.8339805535066,682.2549907125799,190.39439041739513,52.15106889330201
356.0174251470213,0.0,0.0,188.91623237618714,0.0,999.6354828721512,781.9019083144037,169.03814938952826,41.50892418064303
149.9054243546818,233.07425206543886,0.0,176.4549424658207,13.234131927231804,874.4970285092032,888.4092557971953,27.6038809640414,32.245652601868976
351.7593830759123,188.3334849415461,0.0,182.8653373398628,9.963724031819872,931.5835437866638,762.7017259962965,7.1322274104815016,34.5113699045685
